listing_id,high,medium,low
7166109,0.946,0.041,0.013
7187833,0.876,0.115,0.009
7124808,0.929,0.058,0.013
7198819,0.76,0.207,0.033
7156417,0.543,0.388,0.069
7176227,0.7773333333333333,0.20566666666666666,0.017
7219643,0.982,0.01,0.008
7173155,0.555,0.37,0.075
7224415,0.41833333333333333,0.4715,0.11016666666666666
7125794,0.92,0.07,0.01
7225952,0.467,0.377,0.156
7110353,0.903,0.09,0.007
7229164,0.922,0.068,0.01
7171341,0.584,0.291,0.125
7156376,0.395,0.511,0.094
7144576,0.961,0.03,0.009
7138609,0.979,0.019,0.002
7161409,0.859,0.124,0.017
7213779,0.871,0.115,0.014
7201556,0.779,0.2,0.021
7182112,0.438,0.30689999999999995,0.2551
7125817,0.789,0.141,0.07
7228678,0.931,0.056,0.013
7176228,0.7205,0.1955,0.084
7117963,0.914,0.077,0.009
7180684,0.88,0.106,0.014
7210409,0.642,0.27,0.088
7187654,0.865,0.093,0.042
7232760,0.342,0.53975,0.11825
7192771,0.704,0.2415,0.0545
7231496,0.962,0.024,0.014
7100210,0.4524166666666667,0.4219166666666666,0.12566666666666668
7139971,0.605,0.275,0.12
7090028,0.788,0.17,0.042
7225983,0.667,0.225,0.108
7164234,0.508,0.361,0.131
7216537,0.598,0.332,0.07
7171988,0.745,0.211,0.044
7234397,0.257,0.443,0.3
7707462,0.771,0.193,0.036
7192560,0.671,0.275,0.054
7098161,0.807,0.159,0.034
7209537,0.18416666666666665,0.4401666666666667,0.3756666666666667
7098725,0.721,0.181,0.098
7230137,0.889,0.097,0.014
7228330,0.989,0.009,0.002
7177119,0.6974,0.2586,0.044
7126145,0.512,0.227,0.261
7149268,0.911,0.063,0.026
7097186,0.9146,0.0684,0.017
7099830,0.666,0.29,0.044
7158483,0.538,0.362,0.1
7148377,0.796,0.148,0.056
7175009,0.4653333333333334,0.4206666666666667,0.114
7089558,0.8113309523809524,0.16766904761904763,0.021
7106323,0.886,0.096,0.018
7193518,0.776,0.169,0.055
7102817,0.884,0.102,0.014
7151605,0.809,0.131,0.06
7211623,0.766,0.183,0.051
7208318,0.775,0.186,0.039
7177931,0.8565,0.1395,0.004
7157088,0.733,0.1772,0.08979999999999999
7114229,0.936,0.058,0.006
7110919,0.314,0.572,0.114
7109525,0.944,0.043,0.013
7185695,0.4985,0.382,0.1195
7182309,0.845,0.127,0.028
7136723,0.803,0.167,0.03
7108799,0.7663333333333334,0.21666666666666665,0.017
7203774,0.845,0.134,0.021
7216806,0.243,0.561,0.196
7212374,0.757,0.197,0.046
7217354,0.3489999999999999,0.3636666666666667,0.2873333333333334
7127012,0.825,0.146,0.029
7111885,0.943,0.051,0.006
7151856,0.155,0.221,0.624
7107620,0.898,0.1,0.002
7222482,0.674,0.24,0.086
7212770,0.955,0.038,0.007
7204892,0.71,0.238,0.052
7209955,0.712,0.224,0.064
7090227,0.7771666666666667,0.2068333333333333,0.016
7104205,0.303,0.3136666666666667,0.3833333333333333
7145766,0.9815,0.0135,0.005
7162257,0.741,0.223,0.036
7114400,0.426,0.369,0.205
7180682,0.719,0.249,0.032
7226228,0.6493333333333332,0.294,0.056666666666666664
7224199,0.756,0.221,0.023
7233652,0.776,0.181,0.043
7128436,0.93,0.055,0.015
7100212,0.834,0.114,0.052
7135515,0.977,0.022,0.001
7181268,0.214,0.447,0.339
7149395,0.859,0.115,0.026
7121472,0.656,0.315,0.029
7214749,0.889,0.105,0.006
7193125,0.6125,0.2775,0.11
7127302,0.516,0.401,0.083
7195587,0.125,0.486,0.389
7173057,0.52525,0.287,0.18775
7218652,0.658,0.278,0.064
7219158,0.506,0.376,0.118
7099736,0.604,0.315,0.081
7148637,0.93,0.04,0.03
7131612,0.628,0.28,0.092
7094127,0.5379166666666667,0.3117499999999999,0.15033333333333332
7115680,0.886,0.1,0.014
7226727,0.502,0.41,0.088
7103575,0.5245,0.3785,0.097
7202746,0.992,0.006,0.002
7153646,0.9506666666666668,0.04633333333333334,0.003
7121354,0.852,0.129,0.019
7095816,0.89,0.095,0.015
7186149,0.5915,0.3205,0.088
7223727,0.745,0.229,0.026
7169058,0.858,0.128,0.014
7126559,0.351,0.561,0.088
7203893,0.902,0.086,0.012
7112482,0.755,0.214,0.031
7203935,0.445,0.377,0.178
7163923,0.912,0.074,0.014
7198621,0.91375,0.05825,0.028
7147961,0.4435,0.414,0.1425
7099679,0.424,0.486,0.09
7218925,0.75,0.209,0.041
7184187,0.719,0.248,0.033
7195358,0.3555,0.395,0.2495
7151033,0.702,0.213,0.085
7157246,0.773,0.193,0.034
7137540,0.73,0.243,0.027
7229184,0.927,0.059,0.014
7129426,0.6356666666666667,0.29433333333333334,0.07
7094334,0.492,0.383,0.125
7173535,0.745,0.2155,0.0395
7152881,0.83,0.129,0.041
7101957,0.243,0.475,0.282
7114390,0.606,0.28,0.114
7166105,0.835,0.149,0.016
7196526,0.987,0.013,0.0
7218504,0.846,0.127,0.027
7210272,0.26308333333333334,0.5076666666666666,0.22925
7177238,0.591,0.31539999999999996,0.09359999999999999
7169658,0.985,0.013,0.002
7139588,0.9,0.088,0.012
7122981,0.911,0.065,0.024
7140610,0.659,0.2535,0.0875
7204592,0.9625,0.0305,0.007
7187385,0.938,0.043,0.019
7128529,0.977,0.022,0.001
7176150,0.759,0.207,0.034
7088172,0.997,0.002,0.001
7147377,0.222,0.684,0.094
7091867,0.738,0.242,0.02
7142852,0.863,0.118,0.019
7154014,0.981,0.019,0.0
7203770,0.651,0.294,0.055
7115901,0.69,0.262,0.048
7166053,0.957,0.035,0.008
7184605,0.701,0.249,0.05
7127621,0.41,0.493,0.097
7097991,0.664,0.24,0.096
7117395,0.982,0.018,0.0
7120740,0.619,0.267,0.114
7138870,0.971,0.024,0.005
7156683,0.854,0.132,0.014
7233615,0.45766666666666667,0.30883333333333335,0.2335
7101323,0.937,0.05,0.013
7096653,0.56,0.3085833333333333,0.13141666666666665
7228085,0.973,0.025,0.002
7121920,0.542,0.299,0.159
7147819,0.9735,0.0185,0.008
7204618,0.813,0.15975,0.02725
7088061,0.38,0.57,0.05
7118591,0.774,0.198,0.028
7228359,0.827,0.1491666666666667,0.023833333333333335
7097682,0.81,0.158,0.032
7742644,0.894,0.087,0.019
7155365,0.697,0.244,0.059
7172450,0.58,0.3454,0.0746
7128279,0.898,0.084,0.018
7204683,0.921,0.065,0.014
7232915,0.48925,0.37,0.14075
7172682,0.7425,0.2205,0.037
7093601,0.659,0.302,0.039
7223480,0.4196666666666667,0.4657833333333334,0.11454999999999999
7116967,0.484,0.425,0.091
7098937,0.372,0.446,0.182
7165823,0.971,0.025,0.004
7116605,0.497,0.32833333333333337,0.1746666666666667
7136971,0.333,0.492,0.175
7172351,0.658,0.29366666666666663,0.04833333333333333
7170064,0.6035,0.3295,0.067
7169192,0.542,0.30073333333333335,0.15726666666666664
7206924,0.8865,0.0865,0.027
7147742,0.987,0.011,0.002
7197599,0.949,0.051,0.0
7227839,0.3045,0.409,0.2865
7226702,0.666,0.252,0.082
7127977,0.952,0.036,0.012
7095459,0.991,0.008,0.001
7137317,0.327,0.472,0.201
7143290,0.379,0.41075,0.21025
7124932,0.774,0.171,0.055
7113672,0.6300833333333332,0.2726666666666666,0.09725
7188404,0.834,0.151,0.015
7126470,0.4965,0.3955,0.108
7121397,0.765,0.198,0.037
7180161,0.548,0.37,0.082
7089545,0.877,0.117,0.006
7148921,0.901,0.061,0.038
7108524,0.717,0.25,0.033
7211927,0.935,0.053,0.012
7137037,0.848,0.124,0.028
7220328,0.915,0.075,0.01
7134094,0.9705,0.0195,0.01
7089372,0.7655,0.1865,0.048
7201904,0.625,0.294,0.081
7170931,0.578,0.348,0.074
7130842,0.671,0.295,0.034
7096142,0.971,0.028,0.001
7098911,0.59,0.32016666666666665,0.08983333333333335
7153199,0.86,0.109,0.031
7124618,0.592,0.325,0.083
7183547,0.858,0.127,0.015
7110299,0.7355,0.2355,0.029
7198036,0.681,0.233,0.086
7161146,0.917,0.081,0.002
7203297,0.979,0.018,0.003
7151140,0.045,0.848,0.107
7099994,0.2788,0.3387,0.3825
7139939,0.713,0.223,0.064
7090783,0.913,0.075,0.012
7223713,0.846,0.119,0.035
7161534,0.468,0.2555,0.2765
7167422,0.246,0.4465,0.3075
7188866,0.87125,0.11075,0.018
7207729,0.696,0.221,0.083
7160591,0.5533333333333332,0.3451666666666667,0.1015
7214164,0.848,0.132,0.02
7125653,0.7403333333333334,0.212,0.04766666666666666
7138512,0.897,0.078,0.025
7140916,0.662,0.296,0.042
7125182,0.483,0.37,0.147
7208946,0.859,0.106,0.035
7169846,0.49298333333333333,0.42701666666666666,0.08
7128961,0.295,0.423,0.282
7133634,0.913,0.071,0.016
7176143,0.72425,0.21475,0.061
7107527,0.769,0.192,0.039
7151486,0.346,0.407,0.247
7168379,0.3903333333333333,0.5266666666666667,0.083
7192084,0.596,0.29,0.114
7172432,0.868,0.124,0.008
7233796,0.5,0.398,0.102
7096102,0.754,0.21866666666666668,0.02733333333333333
7187344,0.91,0.085,0.005
7223986,0.651,0.3,0.049
7102518,0.906,0.088,0.006
7232090,0.7965,0.16,0.0435
7099544,0.484,0.487,0.029
7128120,0.888,0.095,0.017
7146688,0.581,0.266,0.153
7162336,0.59,0.278,0.132
7181193,0.683,0.222,0.095
7116520,0.918,0.067,0.015
7153222,0.456,0.365,0.179
7218189,0.866,0.124,0.01
7093116,0.439,0.351,0.21
7228597,0.42,0.4691666666666667,0.11083333333333333
7102298,0.6535,0.296,0.0505
7131134,0.124,0.673,0.203
7178522,0.309,0.459,0.232
7204908,0.798,0.171,0.031
7178649,0.2966666666666667,0.435,0.2683333333333333
7212551,0.896,0.079,0.025
7124324,0.763,0.187,0.05
7134918,0.899,0.093,0.008
7191511,0.847,0.138,0.015
7192977,0.6835,0.2565,0.06
7177444,0.6085,0.3275,0.064
7218038,0.943,0.0335,0.0235
7131761,0.466,0.455,0.079
7140517,0.949,0.05,0.001
7146784,0.6422,0.302,0.055799999999999995
7095318,0.931,0.064,0.005
7173827,0.257,0.365,0.378
7217667,0.924,0.074,0.002
7179603,0.972,0.025,0.003
7102944,0.914,0.072,0.014
7103595,0.418,0.331,0.251
7117975,0.9155,0.0815,0.003
7200917,0.955,0.042,0.003
7191391,0.4735,0.3745,0.152
7170627,0.478,0.431,0.091
7130682,0.6296,0.26039999999999996,0.11
7174698,0.978,0.018,0.004
7105899,0.3463333333333334,0.35766666666666663,0.296
7177929,0.528,0.441,0.031
7234294,0.906,0.064,0.03
7653861,0.432,0.545,0.023
7173726,0.3125,0.5045,0.183
7158635,0.537,0.32275,0.14025
7191462,0.7005,0.2615,0.038
7227852,0.171,0.336,0.493
7200371,0.596,0.327,0.077
7191598,0.504,0.41,0.086
7218510,0.633,0.316,0.051
7092330,0.707,0.244,0.049
7172339,0.664,0.258,0.078
7131179,0.8615,0.1115,0.027
7228472,0.963,0.026,0.011
7113553,0.765,0.165,0.07
7177505,0.837,0.126,0.037
7225851,0.455,0.419,0.126
7229352,0.767,0.205,0.028
7119891,0.789,0.176,0.035
7225415,0.8866333333333334,0.10236666666666669,0.011
7148696,0.963,0.03,0.007
7174763,0.908,0.068,0.024
7134759,0.789,0.182,0.029
7190037,0.77225,0.1975,0.03025
7179063,0.62,0.3,0.08
7218210,0.723,0.233,0.044
7193381,0.6605,0.29116666666666663,0.04833333333333333
7127074,0.364,0.553,0.083
7209413,0.63,0.267,0.103
7178013,0.733,0.228,0.039
7182107,0.711,0.26,0.029
7199320,0.998,0.001,0.001
7174173,0.15,0.443,0.407
7168821,0.608,0.303,0.089
7120986,0.752,0.223,0.025
7176067,0.766,0.201,0.033
7162404,0.959,0.039,0.002
7089366,0.533,0.353,0.114
7099142,0.495,0.468,0.037
7206548,0.6065,0.3305,0.063
7213921,0.602,0.31075,0.08725
7177385,0.905,0.089,0.006
7209067,0.727,0.21,0.063
7135726,0.623,0.311,0.066
7189613,0.868,0.099,0.033
7205636,0.639,0.303,0.058
7221562,0.216,0.3975,0.3865
7173396,0.812,0.14,0.048
7176341,0.972,0.027,0.001
7204566,0.807,0.162,0.031
7214690,0.827,0.163,0.01
7137347,0.393,0.3226666666666667,0.2843333333333333
7142850,0.2085,0.7361666666666666,0.05533333333333334
7133061,0.755,0.209,0.036
7168921,0.366,0.284,0.35
7233044,0.723,0.245,0.032
7099082,0.32,0.4465,0.2335
7448951,0.679,0.21766666666666665,0.10333333333333333
7114263,0.847,0.122,0.031
7174116,0.266,0.337,0.397
7109390,0.531,0.356,0.113
7227084,0.4663333333333333,0.4281666666666667,0.1055
7105192,0.513,0.416,0.071
7104018,0.871,0.107,0.022
7118154,0.75,0.21,0.04
7148382,0.924,0.054,0.022
7109201,0.592,0.297,0.111
7207855,0.906,0.083,0.011
7191787,0.906,0.076,0.018
7117936,0.8755,0.1085,0.016
7142259,0.199,0.253,0.548
7103109,0.887,0.095,0.018
7201028,0.617,0.316,0.067
7160804,0.585,0.295,0.12
7104782,0.693,0.267,0.04
7093759,0.5005,0.4245,0.075
7229878,0.892,0.097,0.011
7134102,0.7065,0.26516666666666666,0.028333333333333335
7150270,0.879,0.086,0.035
7148591,0.934,0.058,0.008
7101573,0.651,0.306,0.043
7091080,0.901,0.084,0.015
7100923,0.858,0.096,0.046
7192777,0.4111666666666666,0.334,0.2548333333333333
7114432,0.954,0.043,0.003
7147800,0.737,0.227,0.036
7093611,0.364,0.514,0.122
7100645,0.916,0.074,0.01
7109229,0.784,0.17,0.046
7123855,0.471,0.42,0.109
7213561,0.9835,0.0155,0.001
7157848,0.84,0.138,0.022
7216136,0.317,0.508,0.175
7186692,0.819,0.153,0.028
7099843,0.576,0.354,0.07
7126285,0.76,0.223,0.017
7190604,0.505,0.407,0.088
7205899,0.741,0.2,0.059
7132015,0.74,0.215,0.045
7110162,0.688,0.248,0.064
7189394,0.934,0.064,0.002
7149400,0.976,0.019,0.005
7088566,0.76975,0.18825,0.042
7135229,0.416,0.489,0.095
7111341,0.3735,0.463,0.1635
7188496,0.81,0.167,0.023
7135782,0.666,0.253,0.081
7089994,0.5505,0.3475,0.102
7098273,0.793,0.163,0.044
7211224,0.485,0.429,0.086
7143838,0.3396666666666666,0.425,0.2353333333333333
7120113,0.763,0.168,0.069
7139892,0.884,0.099,0.017
7180362,0.944,0.052,0.004
7234348,0.829,0.146,0.025
7126772,0.808,0.172,0.02
7167475,0.5545,0.3275,0.118
7095888,0.936,0.061,0.003
7178257,0.319,0.501,0.18
7170082,0.3795,0.4475,0.173
7176335,0.9623333333333334,0.029666666666666664,0.008
7090499,0.936,0.055,0.009
7114927,0.9106666666666667,0.07733333333333334,0.012
7168693,0.632,0.334,0.034
7094477,0.7554,0.2076,0.037
7213370,0.982,0.015,0.003
7223494,0.917,0.077,0.006
7112443,0.601,0.303,0.096
7193046,0.5405833333333333,0.35291666666666666,0.1065
7226093,0.244,0.625,0.131
7179246,0.949,0.046,0.005
7200614,0.5038333333333334,0.3728333333333333,0.12333333333333334
7179026,0.6435,0.2815,0.075
7090073,0.691,0.268,0.041
7227452,0.554,0.288,0.158
7196466,0.859,0.102,0.039
7214569,0.779,0.183,0.038
7201129,0.877,0.107,0.016
7093042,0.796,0.182,0.022
7185727,0.477,0.3721666666666667,0.15083333333333335
7161809,0.957,0.04,0.003
7125661,0.775,0.1905,0.0345
7175854,0.937,0.057,0.006
7112442,0.911,0.073,0.016
7158512,0.743,0.195,0.062
7139490,0.941,0.058,0.001
7209902,0.825,0.158,0.017
7188040,0.52875,0.3334166666666667,0.1378333333333333
7127358,0.68,0.265,0.055
7159745,0.4933333333333333,0.4196666666666667,0.087
7112317,0.811,0.165,0.024
7115651,0.5759666666666668,0.3350333333333334,0.089
7226719,0.839,0.15,0.011
7121213,0.828,0.148,0.024
7109134,0.74825,0.21075,0.041
7128941,0.971,0.021,0.008
7116105,0.972,0.02,0.008
7144355,0.863,0.116,0.021
7138657,0.957,0.042,0.001
7113216,0.85,0.121,0.029
7111257,0.6146666666666666,0.2375,0.14783333333333332
7165936,0.958,0.035,0.007
7125042,0.5673333333333334,0.3406666666666667,0.092
7205513,0.841,0.137,0.022
7142361,0.59475,0.33885000000000004,0.0664
7196557,0.728,0.224,0.048
7197789,0.942,0.055,0.003
7141035,0.8045,0.162,0.0335
7137076,0.5586666666666668,0.3720833333333333,0.06925
7131464,0.64,0.3,0.06
7141081,0.4875,0.3845,0.128
7213558,0.98,0.017,0.003
7153102,0.535,0.33,0.135
7226208,0.879,0.108,0.013
7214923,0.858,0.107,0.035
7088420,0.858,0.124,0.018
7111907,0.981,0.017,0.002
7155068,0.954,0.041,0.005
7123805,0.767,0.202,0.031
7177088,0.868,0.126,0.006
7098864,0.558,0.35566666666666663,0.08633333333333335
7230602,0.803,0.171,0.026
7137553,0.598,0.341,0.061
7199199,0.6893333333333334,0.2616666666666666,0.049
7180192,0.435,0.473,0.092
7094896,0.949,0.041666666666666664,0.009333333333333332
7099419,0.5145,0.3705,0.115
7210249,0.5453333333333332,0.3506666666666666,0.104
7202685,0.94,0.054,0.006
7135307,0.965,0.032,0.003
7208446,0.798,0.161,0.041
7158618,0.757,0.201,0.042
7123134,0.47,0.42,0.11
7226474,0.749,0.22,0.031
7181785,0.703,0.275,0.022
7220527,0.803,0.164,0.033
7188663,0.986,0.013,0.001
7102456,0.71,0.248,0.042
7199935,0.95,0.04,0.01
7088649,0.585,0.344,0.071
7230977,0.825,0.144,0.031
7125083,0.6463333333333334,0.283,0.07066666666666666
7151348,0.904,0.084,0.012
7092889,0.783,0.183,0.034
7220016,0.98,0.02,0.0
7138267,0.972,0.023,0.005
7101526,0.5,0.391,0.109
7095266,0.871,0.098,0.031
7129325,0.647,0.286,0.067
7211055,0.638,0.264,0.098
7229004,0.75,0.232,0.018
7093027,0.877,0.096,0.027
7166063,0.944,0.056,0.0
7168938,0.365,0.514,0.121
7229284,0.6935,0.2875,0.019
7103457,0.626,0.32,0.054
7225336,0.784,0.183,0.033
7205875,0.653,0.287,0.06
7095666,0.87,0.123,0.007
7099991,0.5847,0.3383,0.077
7093463,0.7795,0.2005,0.02
7104562,0.809,0.177,0.014
7131693,0.285,0.416,0.299
7218082,0.713,0.25,0.037
7152394,0.478,0.337,0.185
7115505,0.312,0.633,0.055
7204461,0.1,0.3,0.6
7153343,0.593,0.279,0.128
7173369,0.521,0.469,0.01
7110948,0.832,0.147,0.021
7192698,0.648,0.254,0.098
7114613,0.912,0.08,0.008
7156065,0.314,0.447,0.239
7188101,0.886,0.105,0.009
7159386,0.786,0.174,0.04
7176263,0.755,0.22,0.025
7177723,0.615,0.246,0.139
7137250,0.658,0.292,0.05
7094829,0.942,0.042,0.016
7099643,0.573,0.355,0.072
7175561,0.856,0.135,0.009
7213777,0.384,0.3114166666666666,0.3045833333333334
7109318,0.742,0.21766666666666665,0.04033333333333334
7213178,0.919,0.07,0.011
7145262,0.6995,0.177,0.1235
7133973,0.302,0.421,0.277
7195672,0.605,0.342,0.053
7203734,0.844,0.127,0.029
7112629,0.593,0.321,0.086
7134930,0.734,0.234,0.032
7194773,0.933,0.061,0.006
7109429,0.929,0.064,0.007
7219044,0.809,0.168,0.023
7208830,0.542,0.336,0.122
7220665,0.6371666666666668,0.3448333333333334,0.018
7097603,0.886,0.098,0.016
7153840,0.9785,0.0185,0.003
7201457,0.32,0.5676666666666668,0.11233333333333333
7157408,0.6938333333333333,0.23216666666666666,0.074
7198010,0.462,0.332,0.206
7128966,0.8365,0.1325,0.031
7125948,0.129,0.299,0.572
7219247,0.862,0.12,0.018
7204947,0.594,0.354,0.052
7234025,0.54,0.303,0.157
7116893,0.629,0.271,0.1
7177458,0.948,0.051,0.001
7122848,0.767,0.203,0.03
7200791,0.692,0.2745,0.0335
7221525,0.5693333333333332,0.3506666666666667,0.08
7107693,0.916,0.071,0.013
7219434,0.6796666666666666,0.255,0.06533333333333333
7140023,0.692,0.233,0.075
7171028,0.469,0.4455,0.0855
7196731,0.88,0.096,0.024
7220067,0.938,0.053,0.009
7120909,0.78925,0.19175,0.019
7132522,0.719,0.239,0.042
7214777,0.292,0.3554,0.3526
7116752,0.6585,0.2655,0.076
7150108,0.701,0.249,0.05
7200046,0.719,0.212,0.069
7098309,0.74,0.228,0.032
7151080,0.708,0.202,0.09
7115287,0.6966666666666668,0.2663333333333333,0.037
7200008,0.599,0.285,0.116
7090565,0.6945,0.2485,0.057
7150329,0.861,0.111,0.028
7169198,0.963,0.03,0.007
7121767,0.777,0.185,0.038
7212188,0.743,0.226,0.031
7172548,0.29376666666666673,0.3856666666666667,0.3205666666666666
7110571,0.784,0.175,0.041
7218365,0.881,0.115,0.004
7103889,0.433,0.403,0.164
7197639,0.2845,0.3535,0.362
7093223,0.3885,0.4675,0.144
7122034,0.556,0.339,0.105
7134170,0.6525,0.2815,0.066
7197979,0.463,0.278,0.259
7199691,0.861,0.119,0.02
7232253,0.832,0.163,0.005
7219994,0.9205,0.0675,0.012
7135397,0.637,0.298,0.065
7107507,0.739,0.224,0.037
7099094,0.611,0.322,0.067
7158596,0.26993333333333336,0.40790000000000004,0.3221666666666667
7090554,0.313,0.48,0.207
7192377,0.669,0.291,0.04
7227680,0.208,0.6795714285714286,0.11242857142857143
7139072,0.994,0.006,0.0
7093896,0.45558333333333334,0.3034,0.24101666666666666
7148175,0.5605833333333332,0.287,0.15241666666666667
7098144,0.689,0.2645,0.0465
7232574,0.4,0.454,0.146
7207261,0.948,0.045,0.007
7186640,0.945,0.051,0.004
7213991,0.922,0.074,0.004
7222712,0.936,0.0485,0.0155
7161562,0.301,0.6093333333333334,0.08966666666666667
7201576,0.75,0.213,0.037
7216700,0.682,0.247,0.071
7152327,0.885,0.087,0.028
7226644,0.909,0.075,0.016
7090967,0.563,0.2995,0.1375
7153298,0.901,0.078,0.021
7171400,0.538,0.2762,0.18580000000000002
7158476,0.786,0.119,0.095
7212058,0.556,0.276,0.168
7227022,0.729,0.223,0.048
7154373,0.5791666666666667,0.3346666666666666,0.08616666666666667
7208313,0.9643333333333334,0.03066666666666667,0.005
7198951,0.789,0.193,0.018
7140429,0.638,0.286,0.076
7100295,0.483,0.381,0.136
7198256,0.157,0.384,0.459
7190025,0.9505,0.0395,0.01
7146289,0.874,0.091,0.035
7145913,0.961,0.039,0.0
7146659,0.751,0.179,0.07
7206168,0.54,0.3295,0.1305
7196161,0.779,0.178,0.043
7225471,0.897,0.094,0.009
7119312,0.621,0.291,0.088
7191926,0.426,0.374,0.2
7137475,0.616,0.292,0.092
7219472,0.8019,0.1761,0.022
7216454,0.549,0.32068333333333326,0.13031666666666666
7175300,0.6357999999999999,0.3102,0.054
7136515,0.998,0.002,0.0
7174252,0.353,0.328,0.319
7182494,0.792,0.172,0.036
7146874,0.367,0.353,0.28
7125166,0.324,0.5978333333333333,0.07816666666666668
7174923,0.581,0.316,0.103
7093905,0.587,0.25663095238095235,0.15636904761904769
7154094,0.7918333333333333,0.18716666666666668,0.021
7181266,0.491,0.34,0.169
7170664,0.958,0.037,0.005
7099946,0.7323999999999999,0.1846,0.083
7137242,0.665,0.257,0.078
7185057,0.22,0.654,0.126
7156001,0.605,0.21,0.185
7197312,0.52,0.3826666666666667,0.09733333333333333
7171014,0.803,0.181,0.016
7198261,0.763,0.199,0.038
7202335,0.976,0.024,0.0
7148351,0.626,0.32,0.054
7195578,0.50585,0.41614999999999996,0.078
7152691,0.922,0.068,0.01
7097754,0.677,0.279,0.044
7090056,0.789,0.177,0.034
7230489,0.772,0.184,0.044
7211128,0.748,0.226,0.026
7118488,0.794,0.181,0.025
7232007,0.858,0.135,0.007
7122389,0.936,0.046,0.018
7225172,0.984,0.016,0.0
7135689,0.616,0.306,0.078
7112682,0.6883333333333334,0.25466666666666665,0.057
7199020,0.902,0.089,0.009
7188070,0.661,0.285,0.054
7187834,0.5565,0.3095,0.134
7181502,0.707,0.2295,0.0635
7215266,0.9425,0.0365,0.021
7200591,0.5211666666666668,0.3778333333333333,0.101
7186269,0.4116,0.3979,0.1905
7143313,0.37783333333333335,0.41,0.2121666666666667
7130926,0.562,0.3435,0.0945
7101106,0.919,0.065,0.016
7196467,0.833,0.1441666666666667,0.02283333333333333
7140903,0.621,0.286,0.093
7186317,0.292,0.445,0.263
7206906,0.8936666666666666,0.08433333333333333,0.022
7141229,0.7803333333333333,0.19016666666666668,0.0295
7218462,0.661,0.257,0.082
7147808,0.697,0.253,0.05
7119086,0.8011666666666666,0.166,0.032833333333333325
7187412,0.974,0.024,0.002
7098110,0.826,0.158,0.016
7167161,0.992,0.006,0.002
7116572,0.555,0.273,0.172
7124999,0.573,0.314,0.113
7127078,0.861,0.13,0.009
7142230,0.934,0.046,0.02
7147276,0.666,0.27,0.064
7148128,0.273,0.433,0.294
7226435,0.33575,0.45825,0.206
7131018,0.757,0.197,0.046
7202084,0.452,0.436,0.112
7205718,0.5875,0.328,0.0845
7100385,0.401,0.38,0.219
7223809,0.728,0.23,0.042
7089293,0.512,0.383,0.105
7137776,0.339,0.488,0.173
7373700,0.807,0.154,0.039
7141583,0.615,0.3,0.085
7095324,0.988,0.011,0.001
7414304,0.734,0.221,0.045
7193583,0.796,0.165,0.039
7153093,0.872,0.1,0.028
7178718,0.535,0.366,0.099
7221509,0.53,0.334,0.136
7142660,0.372,0.3946666666666666,0.23333333333333334
7179755,0.611,0.2885,0.10050000000000002
7171964,0.52,0.337,0.143
7124409,0.965,0.03,0.005
7114981,0.7907,0.1743,0.035
7192534,0.926,0.062,0.012
7190831,0.873,0.097,0.03
7150315,0.5,0.326,0.174
7197032,0.479,0.43575,0.08525
7146054,0.941,0.046,0.013
7200203,0.6079166666666667,0.26108333333333333,0.131
7096220,0.928,0.062,0.01
7211932,0.941,0.045,0.014
7096734,0.8255,0.1495,0.025
7196212,0.516,0.352,0.132
7121424,0.582,0.34,0.078
7218429,0.853,0.128,0.019
7141165,0.602,0.334,0.064
7228600,0.747,0.201,0.052
7137068,0.583,0.312,0.105
7209721,0.92,0.071,0.009
7169023,0.648,0.284,0.068
7094991,0.972,0.025,0.003
7129684,0.811,0.177,0.012
7211419,0.569,0.345,0.086
7132442,0.542,0.307,0.151
7127981,0.99,0.009,0.001
7102363,0.6875,0.2815,0.031
7163900,0.753,0.215,0.032
7110014,0.379,0.4656666666666667,0.15533333333333335
7188702,0.841,0.134,0.025
7111185,0.7955,0.1825,0.022
7171402,0.758,0.178,0.064
7100807,0.951,0.047,0.002
7167134,0.778,0.204,0.018
7166345,0.983,0.012,0.005
7102201,0.5876,0.37639999999999996,0.036
7181795,0.667,0.251,0.082
7208719,0.713,0.232,0.055
7204836,0.738,0.1765,0.0855
7105128,0.903,0.084,0.013
7222909,0.996,0.004,0.0
7106635,0.956,0.039,0.005
7128748,0.924,0.065,0.011
7176548,0.9095,0.074,0.0165
7187411,0.958,0.034,0.008
7115056,0.923,0.071,0.006
7110251,0.3795,0.44536904761904766,0.17513095238095236
7167557,0.835,0.145,0.02
7164674,0.801,0.169,0.03
7166593,0.977,0.018,0.005
7197334,0.36,0.621,0.019
7184791,0.842,0.13,0.028
7202337,0.776,0.168,0.056
7217414,0.92,0.075,0.005
7100682,0.501,0.371,0.128
7230203,0.9,0.052,0.048
7141768,0.916,0.072,0.012
7093318,0.4595,0.4185,0.122
7104059,0.948,0.041,0.011
7191519,0.75,0.216,0.034
7173670,0.598,0.3186666666666667,0.08333333333333333
7212726,0.6675,0.2565,0.076
7229836,0.639,0.293,0.068
7163152,0.5513333333333333,0.27466666666666667,0.174
7128083,0.9665,0.0295,0.004
7097258,0.708,0.248,0.044
7205318,0.189,0.38,0.431
7199088,0.235,0.57125,0.19375
7097282,0.884,0.099,0.017
7097858,0.762,0.176,0.062
7221786,0.957,0.034,0.009
7175424,0.813,0.169,0.018
